Year,Location,Soil type,Crop,Irrigation,Temperature,Precipitation,Humidity,PH,Area,ETo,Yeild
2018,Bijapur,Laterite,Jowar,Basin,27,0,54,6.7,1374,1.63,338
2012,Bijapur,Laterite,Jowar,Drip,27,0,57,6.7,1279,2.01,2570
2013,Bijapur,Laterite,Jowar,Drip,27,0,57.5,6.7,13283,2.07,27170
2014,Bijapur,Laterite,Jowar,Drip,27.2,0,57,6.7,52119,1.37,114744
2015,Bijapur,Laterite,Jowar,Drip,27.2,0,55,6.7,725,1.62,1402
2016,Bijapur,Laterite,Jowar,Drip,27.2,0,56,6.7,12885,2.7,23456
2017,Bijapur,Laterite,Jowar,Drip,27,0,54,6.7,51179,2.07,107809
2018,Bijapur,Laterite,Jowar,Drip,27,0,58,6.7,468,1.31,1132
2019,Bijapur,Laterite,Jowar,Drip,27,0,58,6.7,11841,3.26,23960
2004,Bijapur,Laterite,Jowar,Drip,27,0,59,6.7,50975,1.8,126487
2005,Bijapur,Laterite,Jowar,Drip,27,0,50,6.7,206,3.36,804
2006,Bijapur,Laterite,Jowar,Drip,27,0,54,6.7,10922,1.16,30362
2007,Bijapur,Laterite,Jowar,Drip,27.2,0,53,6.7,51390,3.79,124492
2008,Bijapur,Laterite,Jowar,Drip,27.2,0.01072897,52,6.7,177,1.6,792
2009,Bijapur,Laterite,Jowar,Drip,27.2,0.12206467,51,6.7,10723,3.07,34153
2010,Bijapur,Laterite,Jowar,Drip,27.1,0,57,6.7,51709,3.73,132551
2011,Bijapur,Laterite,Jowar,Drip,27.1,0.001022137,57,6.7,146,3.52,338
2012,Bijapur,Laterite,Jowar,Drip,27.1,0.020457735,60,6.7,10910,3.21,22966
2013,Bijapur,Laterite,Jowar,Drip,26.8,0,57,6.7,51355,3.27,131763
2014,Bijapur,Laterite,Jowar,Drip,26.8,0.044928677,57,6.7,160,3.22,404
2015,Bijapur,Laterite,Jowar,Drip,27.1,0,54,6.7,10912,2.9,24184
2016,Bijapur,Laterite,Jowar,Drip,27.1,0,54.5,6.7,51353,3.52,124387
2017,Bijapur,Laterite,Jowar,Drip,26.8,0,56.6,6.7,1279,1.78,343
2018,Bijapur,Laterite,Jowar,Drip,26.8,0,55.5,6.7,13283,2.71,23099
2011,Bijapur,Laterite,Jowar,Drip,26.8,0,58.5,6.7,52119,3.33,117825.84
2012,Bijapur,Laterite,Jowar,Drip,37,0,59.5,6.7,725,3.36,336
2013,Bijapur,Laterite,Jowar,Drip,37,0,55,6.7,12885,2.73,22594
2014,Bijapur,Laterite,Jowar,Drip,37,0,53,6.7,51179,3.22,116481.07
2015,Bijapur,Laterite,Jowar,Drip,38,0,53.5,6.7,468,2.71,316
2016,Bijapur,Laterite,Jowar,Drip,38,0.032016054,52.5,6.7,11841,2.46,21400
2017,Bijapur,Laterite,Jowar,Drip,38,0,56,6.7,50975,3.4,122102
2018,Bijapur,Laterite,Jowar,Drip,39,0,57,6.7,206,3.4,382
2004,Bijapur,Laterite,Jowar,Drip,39,0,57.5,6.7,10922,3.83,19578
2005,Bijapur,Laterite,Jowar,Drip,39,0,57,6.7,51390,3.55,121037
2006,Bijapur,Laterite,Jowar,Drip,40,0,55,6.7,177,3.75,231
2007,Bijapur,Laterite,Jowar,Drip,40,0,56,6.7,10723,3.93,18951
2008,Bijapur,Laterite,Jowar,Drip,40,0,54,6.7,51709,3.99,110579
2009,Bijapur,Laterite,Jowar,Drip,41,0,58,6.7,146,3.41,221
2010,Bijapur,Laterite,Jowar,Drip,41,0,58,6.7,10910,3.68,15362
2011,Bijapur,Laterite,Jowar,Drip,41,0,59,6.7,51355,3.61,120373
2012,Bijapur,Laterite,Jowar,Drip,42,0,50,6.7,160,3.73,291
2013,Bijapur,Laterite,Jowar,Drip,42,0,54,6.7,10912,3.58,17231
2014,Bijapur,Laterite,Jowar,Drip,42,0,53,6.7,51353,3.54,119359
2015,Bijapur,Laterite,Jowar,Drip,43,0,52,6.7,1279,3.63,283
2016,Bijapur,Laterite,Jowar,Drip,27,0,51,6.7,13283,3.86,17690
2017,Bijapur,Laterite,Jowar,Basin,27,0,57,6.7,52119,3.96,7157
2018,Bijapur,Laterite,Jowar,Basin,27,0,57,6.7,725,3.7,8700
2004,Bijapur,Laterite,Jowar,Basin,27,0,60,6.7,12885,4.29,41266
2005,Bijapur,Laterite,Jowar,Basin,27,0,57,6.7,51179,4.37,8838
2012,Bijapur,Laterite,Jowar,Basin,27,0,57,6.7,468,4.2,8954
2013,Bijapur,Laterite,Jowar,Basin,27.2,0.13054587,54,6.7,11841,4.35,42915
2014,Bijapur,Laterite,Jowar,Basin,27.2,0.00919087,54.5,6.7,50975,4.1,9230
2015,Bijapur,Alluvial,Jowar,Basin,27.2,0,56.6,5.4,206,4,44313
2016,Bijapur,Alluvial,Jowar,Basin,27,0,55.5,5.4,10922,4.02,45820
2017,Bijapur,Alluvial,Jowar,Basin,27,0,58.5,5.4,51390,3.97,49084
2018,Bijapur,Alluvial,Jowar,Basin,27,0,59.5,5.4,177,3.99,86311
2004,Bijapur,Alluvial,Jowar,Basin,27,0,55,5.4,10723,3.89,57642
2005,Bijapur,Alluvial,Jowar,Basin,27,0,53,5.4,51709,3.79,58405
2006,Bijapur,Alluvial,Jowar,Basin,27,0,53.5,5.4,146,4.26,60751
2007,Bijapur,Alluvial,Jowar,Basin,27.2,0,52.5,5.4,10910,4.11,109506
2008,Bijapur,Alluvial,Jowar,Basin,27.2,0,56,5.4,51355,4.25,114
2009,Bijapur,Alluvial,Jowar,Basin,27.2,0,57,5.4,160,4.22,3
2010,Bijapur,Loam,Jowar,Basin,27.1,0,57.5,4.3,10912,4.15,95
2011,Bijapur,Loam,Jowar,Basin,27.1,0,57,4.3,51353,4.27,19
2012,Bijapur,Loam,Jowar,Basin,27.1,0,55,4.3,142,4.45,54
2013,Bijapur,Loam,Jowar,Basin,26.8,0,56,4.3,10505,4.42,13
2014,Bijapur,Loam,Jowar,Basin,26.8,0,54,4.3,51040,4.42,123
2015,Bijapur,Loam,Jowar,Basin,26.8,0,58,4.3,154,4.48,19
2016,Bijapur,Loam,Jowar,Basin,37,0,58,4.3,10318,4.44,32
2017,Bijapur,Loam,Jowar,Basin,37,0,59,4.3,48083,4.42,8
2018,Bijapur,Loam,Jowar,Basin,37,0,50,4.3,143,4.27,50
2019,Bijapur,Loam,Jowar,Basin,38,0,54,4.3,9283,3.66,10
2004,Bijapur,Teelah,Jowar,Basin,38,0,53,7.5,47200,4.15,29
2013,Bijapur,Teelah,Jowar,Basin,38,0,52,7.5,158,4.46,44
2014,Bijapur,Teelah,Jowar,Basin,39,0,51,7.5,8982,4.81,33
2015,Bijapur,Teelah,Jowar,Basin,39,0,57,7.5,46990,4.96,14
2016,Bijapur,Teelah,Jowar,Basin,39,0,57,7.5,103,5.23,56
2017,Bijapur,Teelah,Jowar,Basin,40,0,60,7.5,8239,5.12,26
2018,Bijapur,Teelah,Jowar,Basin,40,0,57,7.5,44563,4.7,98
2004,Bijapur,Teelah,Jowar,Basin,40,0,57,7.5,96,4.66,3
2005,Bijapur,Teelah,Jowar,Basin,41,0,54,7.5,6949,3.86,58637
2006,Bijapur,Teelah,Jowar,Basin,41,0,54.5,7.5,44663,4.53,59777
2007,Bijapur,Teelah,Jowar,Basin,41,0,56.6,7.5,110,4.28,60528
2008,Bijapur,Clay,Jowar,Basin,42,0,55.5,4.7,6824,4.61,61126
2009,Bijapur,Clay,Jowar,Basin,42,0,58.5,4.7,43013,4.81,623687
2010,Bijapur,Clay,Jowar,Basin,42,0,59.5,4.7,95,5.04,63504
2011,Bijapur,Clay,Jowar,Basin,43,0,55,4.7,6441,5.13,63931
2012,Bijapur,Clay,Jowar,Basin,43,0,53,4.7,4012,5.17,73730
2013,Bijapur,Clay,Jowar,Spray,27,0,53.5,4.7,4877,5.27,118416
2014,Bijapur,Clay,Jowar,Spray,27,0,52.5,4.7,4930,5,130132
2015,Bijapur,Clay,Jowar,Spray,27,0,56,4.7,4954,4.95,154889
2016,Bijapur,Clay,Jowar,Spray,27,0,57,4.7,5019,5,171739
2017,Bijapur,Clay,Jowar,Spray,27,0,57.5,4.7,5127,5.09,172475
2018,Bijapur,Clay,Jowar,Spray,27,0,57,4.7,5174,5.37,177939
2013,Bijapur,Clay,Jowar,Spray,27.2,0,55,4.7,5294,5.49,313547
2014,Bijapur,Clay,Jowar,Spray,27.2,0,56,4.7,5474,5.21,2783
2015,Bijapur,Clay,Jowar,Spray,27.2,0,54,4.7,5864,5.41,1533
2016,Bijapur,Clay,Jowar,Spray,27,0,58,4.7,7028,5.39,1647
2017,Bijapur,Clay,Jowar,Spray,27,0,58,4.7,7403,5.6,975
2018,Bijapur,Clay,Jowar,Spray,27,0,59,4.7,7501,5.45,2
2004,Bijapur,Clay,Jowar,Spray,27,0,50,4.7,7714,5.45,836
2005,Bijapur,Clay,Jowar,Spray,27,0,54,4.7,7856,5.72,806
2006,Bijapur,Clay,Jowar,Spray,27,0,53,4.7,32,5.95,880
2007,Bijapur,Clay,Jowar,Spray,27.2,0,52,4.7,1,5.91,770
2008,Bijapur,Clay,Jowar,Spray,27.2,0,51,4.7,30,5.56,395
2009,Bijapur,Clay,Jowar,Spray,27.2,0,57,4.7,6,5.72,187
2010,Bijapur,Clay,Jowar,Spray,27.1,0,57,4.7,15,6.14,187
2011,Bijapur,Clay,Jowar,Spray,27.1,0,60,4.7,4,5.9,121
2012,Bijapur,Clay,Jowar,Spray,27.1,0,57,4.7,39,6.01,103
2013,Bijapur,Clay,Jowar,Spray,26.8,0,57,4.7,6,4.3,71
2014,Bijapur,Clay,Jowar,Spray,26.8,0,54,4.7,12,4.74,3961
2015,Bijapur,Clay,Jowar,Spray,26.8,0,54.5,4.7,3,6.16,4247
2016,Bijapur,Clay,Jowar,Spray,37,0,56.6,4.7,17,5.44,3290
2017,Bijapur,Clay,Jowar,Spray,37,0,55.5,4.7,3,5.53,3138
2018,Bijapur,Clay,Jowar,Spray,37,0,58.5,4.7,9,5.23,3423
2015,Bijapur,Clay,Jowar,Spray,38,12.271462,59.5,4.7,21,3.66,3899
2016,Bijapur,Clay,Jowar,Spray,38,10.009685,55,4.7,11,5.04,4015
2017,Bijapur,Clay loam,Jowar,Spray,38,0,53,4.9,4,5.8,4279
2018,Bijapur,Clay loam,Jowar,Spray,39,0,53.5,4.9,15,3.17,4167
2013,Bijapur,Clay loam,Jowar,Spray,39,0,52.5,4.9,8,2.63,4479
2014,Bijapur,Clay loam,Jowar,Spray,39,0,56,4.9,29,3.84,3699
2015,Bijapur,Clay loam,Jowar,Spray,41,0,57,4.9,1,5.57,4904
2016,Bijapur,Clay loam,Jowar,Spray,42,0,57.5,4.9,13736,5.65,2821
2017,Bijapur,Clay loam,Jowar,Spray,42,0,57,4.9,14003,6.13,3472
2018,Bijapur,Clay loam,Jowar,Spray,42,0,55,4.9,14179,6.24,3647
2004,Bijapur,Clay loam,Jowar,Spray,43,0,56,4.9,14319,6.37,393
2005,Bijapur,Clay loam,Jowar,Spray,43,0,54,4.9,14464,6.24,167
2006,Bijapur,Clay loam,Jowar,Spray,39,0,58,4.9,14876,6.38,71
2007,Bijapur,Clay loam,Jowar,Spray,39,0,58,4.9,14976,5.94,52
2008,Bijapur,Clay loam,Jowar,Spray,39,0,59,4.9,15009,6.22,12
2009,Bijapur,Clay loam,Jowar,Spray,39,0,50,4.9,15114,6.66,51
2010,Bijapur,Clay loam,Jowar,Spray,39,0,54,4.9,16224,6.65,61
2011,Bijapur,Clay loam,Jowar,Drip,39,0,53,4.9,17095,6.1,67
2012,Bijapur,Clay loam,Jowar,Drip,39,0,52,4.9,17512,6.29,62
2013,Bijapur,Clay loam,Jowar,Drip,39,0,51,4.9,17587,5.99,32
2014,Bijapur,Clay loam,Jowar,Drip,39,0,57,4.9,17771,5.96,22
2015,Bijapur,Arid and Desert,Jowar,Drip,39,0,57,7,17825,6.28,25
2016,Bijapur,Arid and Desert,Jowar,Drip,39,0,60,7,3147,5.78,4
2017,Bijapur,Arid and Desert,Jowar,Drip,39,0,57,7,2578,5.05,9
2016,Bijapur,Arid and Desert,Jowar,Drip,39,0,57,7,1591,5.89,12
2017,Bijapur,Arid and Desert,Jowar,Drip,39,0,54,7,1298,5.6,2089
2018,Bijapur,Arid and Desert,Jowar,Drip,39,0,54.5,7,4,4.29,2810
2013,Bijapur,Arid and Desert,Jowar,Drip,39,0,56.6,7,1122,6.1,841
2014,Bijapur,Arid and Desert,Jowar,Drip,39,0,55.5,7,917,5.85,3550
2015,Bijapur,Arid and Desert,Jowar,Drip,39,0,58.5,7,819,4.58,109
2016,Bijapur,Arid and Desert,Jowar,Drip,39,0,59.5,7,619,3.33,3368
2017,Bijapur,Arid and Desert,Jowar,Drip,39,0,55,7,391,5.85,3671
2018,Bijapur,Loam,Jowar,Drip,39,0,53,5.4,211,6.36,2404
2004,Bijapur,Loam,Jowar,Drip,39,0,53.5,5.4,153,5.23,2805
2005,Bijapur,Loam,Jowar,Drip,39,0,52.5,5.4,111,4.25,2331
2006,Bijapur,Loam,Jowar,Drip,39,0,56,5.4,76,6.75,2088
2007,Bijapur,Loam,Jowar,Drip,39,0.040293742,57,5.4,53,6.24,2628
2008,Bijapur,Loam,Jowar,Drip,39,4.7628007,57.5,5.4,2688,6.8,1939
2009,Bijapur,Loam,Jowar,Drip,39,0,57,5.4,2311,6.73,1871
2010,Bijapur,Loam,Jowar,Drip,39,0,55,5.4,2188,6.59,1868
2011,Bijapur,Loam,Jowar,Drip,39,0,56,5.4,1998,6.37,127919
2012,Bijapur,Loam,Jowar,Drip,39,0,54,5.4,2006,5.5,75340
2013,Bijapur,Sandy loam ,Jowar,Drip,39,0,58,5.2,2034,4.26,29170
2014,Bijapur,Sandy loam ,Jowar,Drip,39,0,58,5.2,2035,4.15,1901
2015,Bijapur,Sandy loam ,Jowar,Drip,39,0,59,5.2,2074,6.64,972
2016,Bijapur,Sandy loam ,Jowar,Drip,39,0,50,5.2,2127,5.65,874
2017,Bijapur,Sandy loam ,Jowar,Drip,39,0,54,5.2,2090,5.24,592
2016,Bijapur,Sandy loam ,Jowar,Drip,39,0,53,5.2,2059,5.39,864
2017,Bijapur,Sandy loam ,Jowar,Drip,39,0,52,5.2,2050,6.16,5373
2016,Bijapur,Sandy loam ,Jowar,Drip,39,0,51,5.2,1865,5.03,6589
2017,Bijapur,Sandy loam ,Jowar,Drip,39,0,57,5.2,1841,6.15,5107
2018,Bijapur,Sandy loam ,Jowar,Drip,39,0,57,5.2,1799,5.15,5518
2013,Bijapur,Sandy loam ,Jowar,Drip,37,0,60,5.2,1468,5.25,4912
2014,Bijapur,Sandy loam ,Jowar,Drip,37,0,57,5.2,568,5.2,3830
2015,Bijapur,Sandy loam ,Jowar,Drip,37,0,57,5.2,407,4.14,4
2016,Bijapur,Sandy loam ,Jowar,Drip,37,0.31962556,54,5.2,177,4.15,9
2017,Bijapur,Sandy loam ,Jowar,Drip,37,1.5129713,54.5,5.2,51,3.98,12
2018,Bijapur,Sandy loam ,Jowar,Drip,37,21.357079,56.6,5.2,173,5.06,2089
2004,Bijapur,Sandy loam ,Jowar,Drip,37,2.3345404,55.5,5.2,201,6.12,2810
2005,Bijapur,Sandy loam ,Jowar,Drip,37,54.023373,58.5,5.2,206,5.38,841
2006,Bijapur,Sandy loam ,Jowar,Drip,37,35.24928,59.5,5.2,243,4.84,3550
2007,Bijapur,Sandy loam ,Jowar,Basin,37,10.832212,55,5.2,123,5.49,109
2008,Bijapur,Sandy loam ,Jowar,Basin,37,0.0697008,53,5.2,82,5.58,3368
2009,Bijapur,Sandy loam ,Jowar,Basin,37,0,53.5,5.2,74,3.67,3671
2010,Bijapur,Sandy loam ,Jowar,Basin,37,0,52.5,5.2,18,5.04,2404
2011,Bijapur,Sandy loam ,Jowar,Basin,37,0,56,5.2,37,4.05,2805
2012,Bijapur,Sandy loam ,Jowar,Basin,37,0,57,5.2,35,5.25,2331
2013,Bijapur,Sandy loam ,Jowar,Basin,37,0,57.5,5.2,5974,5.86,2088
2014,Bijapur,Arid and Desert,Jowar,Basin,37,0,57,8.1,6631,6.05,2628
2015,Bijapur,Arid and Desert,Jowar,Basin,37,0,55,8.1,6705,5.45,1939
2016,Bijapur,Arid and Desert,Jowar,Basin,37,0.20273943,56,8.1,5876,5.27,1871
2017,Bijapur,Arid and Desert,Jowar,Basin,37,0.009141088,54,8.1,326,5.48,1868
2017,Bijapur,Arid and Desert,Jowar,Basin,37,0,58,8.1,6470,5.34,127919
2016,Bijapur,Arid and Desert,Jowar,Basin,37,0,58,8.1,6709,5.27,75340
2017,Bijapur,Arid and Desert,Jowar,Basin,37,0,59,8.1,6186,5.59,29170
2018,Bijapur,Arid and Desert,Jowar,Basin,37,0,50,8.1,6503,6.15,1901
2013,Bijapur,Arid and Desert,Jowar,Basin,37,14.039017,54,8.1,5220,3.87,972
2014,Bijapur,Arid and Desert,Jowar,Basin,37,5.507953,53,8.1,4677,5.74,874
2015,Bijapur,Arid and Desert,Jowar,Basin,37,6.9017296,52,8.1,4803,6.25,592
2016,Bijapur,Arid and Desert,Jowar,Basin,37,37.12016,51,8.1,3739,4.03,864
2017,Bijapur,Arid and Desert,Jowar,Basin,37,8.486307,57,8.1,3529,3.4,5373
2018,Bijapur,Arid and Desert,Jowar,Basin,37,8.268002,57,8.1,3649,5.21,6589
2004,Bijapur,Arid and Desert,Jowar,Basin,37,16.791256,60,8.1,1374,4.38,5107
2005,Bijapur,Arid and Desert,Jowar,Basin,37,9.93655,57,8.1,933,1.82,5518
2006,Bijapur,Arid and Desert,Jowar,Basin,37,3.4141235,57,8.1,345,4.22,4912
2007,Bijapur,Arid and Desert,Jowar,Basin,37,7.0052834,54,8.1,29,1.56,3830
2008,Bijapur,Arid and Desert,Jowar,Basin,37,9.186188,54.5,8.1,11,4.94,4
2009,Bijapur,Arid and Desert,Jowar,Basin,37,0.35594535,56.6,8.1,10,5.3,9
2010,Bijapur,Arid and Desert,Jowar,Basin,37,4.096668,55.5,8.1,7,1.9,12
2011,Bijapur,Arid and Desert,Jowar,Basin,37,0,58.5,8.1,10,4.08,2089
2012,Bijapur,Arid and Desert,Jowar,Basin,37,0.1477496,59.5,8.1,56,2.34,2810
2013,Bijapur,Arid and Desert,Jowar,Basin,37,0,55,8.1,68,3.94,841
2014,Bijapur,Arid and Desert,Jowar,Basin,37,0.8762652,53,8.1,56,3.83,3550
2015,Bijapur,Arid and Desert,Jowar,Basin,37,0.31478554,53.5,8.1,66,3.78,109
2016,Bijapur,Arid and Desert,Jowar,Basin,37,0,52.5,8.1,55,3.74,3368
2017,Bijapur,Arid and Desert,Jowar,Basin,37,0,56,8.1,42,3.47,3671
2004,Bijapur,Arid and Desert,Jowar,Basin,37,0,57,8.1,51179,2.86,2404
2004,Bijapur,Arid and Desert,Jowar,Basin,37,2.8157845,57.5,8.1,468,4.99,2805
2004,Bijapur,loamy sand,Jowar,Basin,37,7.7643194,57,5.8,11841,4.43,2331
2004,Bijapur,loamy sand,Jowar,Basin,37,15.361219,55,5.8,50975,2.36,2088
2004,Bijapur,loamy sand,Jowar,Basin,37,14.476866,56,5.8,206,4.39,2628
2004,Bijapur,loamy sand,Jowar,Basin,37,7.277078,54,5.8,10922,4.59,1939
2004,Bijapur,loamy sand,Jowar,Basin,37,22.642967,58,5.8,51390,4.09,1871
2004,Bijapur,loamy sand,Jowar,Basin,37,9.392061,58,5.8,177,2.68,1868
2004,Bijapur,loamy sand,Jowar,Spray,37,60.986687,59,5.8,10723,1.76,127919
2004,Bijapur,loamy sand,Jowar,Spray,37,6.2490835,50,5.8,51709,2.31,75340
2004,Bijapur,loamy sand,Jowar,Spray,37,24.271616,54,5.8,146,2.6,29170
2004,Bijapur,loamy sand,Jowar,Spray,27,1.4429694,53,5.8,10910,4.29,1901
2004,Bijapur,loamy sand,Jowar,Spray,27,20.388006,52,5.8,51355,2.95,972
2004,Bijapur,loamy sand,Jowar,Spray,27,40.04695,51,5.8,160,5.19,874
2004,Bijapur,loamy sand,Jowar,Spray,27,26.490261,57,5.8,10912,4.39,592
2004,Bijapur,loamy sand,Jowar,Spray,27,29.152323,57,5.8,51353,2.1,864
2004,Bijapur,loamy sand,Jowar,Spray,27.2,12.97002,60,5.8,142,3.84,5373
2004,Bijapur,loamy sand,Jowar,Spray,27.2,2.38142,57,5.8,10505,1.83,6589
2004,Bijapur,loamy sand,Jowar,Spray,27.2,16.182953,57,5.8,51040,1.49,5107
2004,Bijapur,loamy sand,Jowar,Spray,27,30.470661,54,5.8,154,1.67,5518
2004,Bijapur,loamy sand,Jowar,Spray,27,19.558292,54.5,5.8,10318,1.49,4912
2004,Bijapur,loamy sand,Jowar,Spray,27,45.9562,56.6,5.8,48083,1.6,3830
2004,Bijapur,loamy sand,Jowar,Spray,27,15.991881,55.5,5.8,143,1.36,313547
2004,Bijapur,loamy sand,Jowar,Spray,27,1.748,58.5,5.8,9283,3.58,2783
2004,Bijapur,loamy sand,Jowar,Spray,27,0.5933292,59.5,5.8,47200,4.16,1533
2004,Bijapur,loamy sand,Jowar,Spray,27.2,0.54259294,55,5.8,158,3.82,1647
2004,Bijapur,loamy sand,Jowar,Spray,27.2,0.1063551,53,5.8,8982,2.28,975
2004,Bijapur,loamy sand,Jowar,Spray,27.2,0.16295151,53.5,5.8,46990,2.69,2
2004,Bijapur,loamy sand,Jowar,Spray,27.1,0.078092486,52.5,5.8,103,3.79,836
2004,Bijapur,loamy sand,Jowar,Spray,27.1,0.5837662,56,5.8,8239,4.38,806
2004,Bijapur,loamy sand,Jowar,Spray,27.1,0.20172754,57,5.8,44563,2.06,880
2004,Bijapur,Clay loam,Jowar,Spray,26.8,2.8866255,57.5,5.4,96,1.64,770
2004,Bijapur,Clay loam,Jowar,Spray,26.8,0.44188553,57,5.4,6949,3.06,395
2004,Bijapur,Clay loam,Jowar,Spray,26.8,2.964319,55,5.4,44663,2.87,187
2004,Bijapur,Clay loam,Jowar,Spray,37,8.873191,56,5.4,110,2.81,187
2004,Bijapur,Clay loam,Jowar,Spray,37,16.343527,54,5.4,6824,3.31,121
2004,Bijapur,Clay loam,Jowar,Spray,37,0.50431,58,5.4,43013,3.39,103
2004,Bijapur,Clay loam,Jowar,Spray,38,11.118965,58,5.4,95,3.93,71
2004,Bijapur,Clay loam,Jowar,Spray,38,21.625462,59,5.4,6441,3.16,3961
2004,Bijapur,Clay loam,Jowar,Spray,38,29.012968,50,5.4,4012,1.89,4247
2004,Bijapur,Clay loam,Jowar,Spray,39,11.9160595,54,5.4,4877,2.57,3290
2004,Bijapur,Clay loam,Jowar,Spray,39,0.115238994,53,5.4,4930,1.86,3138
2004,Bijapur,Clay loam,Jowar,Spray,39,8.389418,52,5.4,4954,2.58,3423
2004,Bijapur,Clay loam,Jowar,Spray,40,8.390115,51,5.4,5019,2.84,3899
2004,Bijapur,Clay loam,Jowar,Spray,40,31.253382,57,5.4,5127,3.05,4015
2004,Bijapur,Clay loam,Jowar,Spray,40,46.350555,57,5.4,5174,3.28,4279
2004,Bijapur,Clay loam,Jowar,Spray,41,26.58689,60,5.4,5294,3.4,4167
2004,Bijapur,Clay loam,Jowar,Spray,41,45.41828,57,5.4,5474,3.42,4479
2004,Bijapur,Clay loam,Jowar,Spray,41,15.7370405,57,5.4,5864,3.61,3699
2004,Bijapur,Clay loam,Jowar,Spray,42,5.589793,54,5.4,7028,1.87,4904
2004,Bijapur,Clay loam,Jowar,Spray,42,6.8616943,54.5,5.4,7403,2.67,2821
2004,Bijapur,Clay loam,Jowar,Spray,42,44.800278,56.6,5.4,7501,2.78,3472
2004,Bijapur,Clay loam,Jowar,Drip,43,64.42617,55.5,5.4,7714,2.78,3647
2004,Bijapur,Clay loam,Jowar,Drip,43,40.56901,58.5,5.4,7856,2.54,393
2004,Bijapur,Clay loam,Jowar,Drip,27,14.454638,59.5,5.4,32,2.75,167
2004,Bijapur,Clay loam,Jowar,Drip,27,16.869776,55,5.4,1,1.5,71
2004,Bijapur,Clay loam,Jowar,Drip,27,38.94978,53,5.4,30,2.54,52
2004,Bijapur,Clay loam,Jowar,Drip,27,15.698404,53.5,5.4,6,1.98,313547
2004,Bijapur,Clay loam,Jowar,Drip,27,54.391384,52.5,5.4,15,3.98,2783
2004,Bijapur,Clay loam,Jowar,Drip,27,19.549194,56,5.4,4,2.79,1533
2004,Bijapur,Clay loam,Jowar,Drip,27.2,0.0166004,59.5,5.4,39,1.74,1647
2004,Bijapur,Clay loam,Jowar,Drip,27.2,15.574868,55,5.4,6,2.48,975
2004,Bijapur,Clay loam,Jowar,Drip,27.2,0.98762494,53,5.4,12,2.01,2
2004,Bijapur,Clay loam,Jowar,Drip,27,1.454053,53.5,5.4,3,1.8,836
2004,Bijapur,Clay loam,Jowar,Drip,27,0.16906738,52.5,5.4,17,3.78,806
2004,Bijapur,Clay loam,Jowar,Drip,27,1.6347802,56,5.4,3,3.97,880
2004,Bijapur,Clay loam,Jowar,Drip,27,0,57,5.4,9,1.88,770
2004,Bijapur,Clay loam,Jowar,Drip,27,0,57.5,5.4,21,3.27,395
2004,Bijapur,Clay loam,Jowar,Drip,27,0.38349834,57,5.4,11,2.46,187
2004,Bijapur,Clay loam,Jowar,Drip,27.2,0,55,5.4,4,3.01,187
2004,Bijapur,Clay loam,Jowar,Drip,27.2,0.089336656,56,5.4,15,1.6,121
2004,Bijapur,Clay loam,Jowar,Drip,27.2,0,54,5.4,8,1.86,103
2004,Bijapur,Alluvial,Jowar,Drip,27.1,0.5883053,58,5.4,29,1.95,71
2004,Bijapur,Alluvial,Jowar,Drip,27.1,0,58,5.4,1,2.12,3961
2004,Bijapur,Alluvial,Jowar,Drip,27.1,0.010953303,59,5.4,13736,3.19,4247
2004,Bijapur,Alluvial,Jowar,Drip,26.8,3.0147312,50,5.4,14003,3.78,3290
2004,Bijapur,Alluvial,Jowar,Drip,26.8,6.257308,54,5.4,14179,3.19,3138
2004,Bijapur,Alluvial,Jowar,Drip,26.8,0.001383367,53,5.4,14319,1.68,3423
2004,Bijapur,Alluvial,Jowar,Drip,37,0,59.5,5.4,14464,1.82,3899
2004,Bijapur,Alluvial,Jowar,Drip,37,7.02915,55,5.4,14876,2.92,4015
2004,Bijapur,Alluvial,Jowar,Drip,37,0.06361388,53,5.4,14976,2.16,4279
2004,Bijapur,Alluvial,Jowar,Drip,38,0,53.5,5.4,15009,3.99,4167
2004,Bijapur,Alluvial,Jowar,Drip,38,0,52.5,5.4,15114,1.79,4479
2004,Bijapur,Alluvial,Jowar,Drip,38,0.43227306,56,5.4,16224,2.59,3699
2004,Bijapur,Alluvial,Jowar,Drip,39,2.4002209,57,5.4,17095,1.75,4904
2004,Bijapur,Alluvial,Jowar,Drip,39,0,57.5,5.4,17512,1.56,2821
2004,Bijapur,Alluvial,Jowar,Drip,39,71.294014,57,5.4,17587,2.9,3472
2004,Bijapur,Alluvial,Jowar,Drip,40,33.423485,55,5.4,17771,3.96,3647
2004,Bijapur,Alluvial,Jowar,Drip,40,2.539658,56,5.4,17825,4.32,393
2004,Bijapur,Alluvial,Jowar,Drip,27,0.65805125,54,5.4,3147,4.56,167
2004,Bijapur,Alluvial,Jowar,Drip,27,4.6872807,58,5.4,2578,3.09,71
2004,Bijapur,Alluvial,Jowar,Drip,27,13.275926,58,5.4,1591,3.41,52
2004,Bijapur,Alluvial,Jowar,Drip,27,12.424182,59,5.4,1298,3.48,2570
2004,Bijapur,Alluvial,Jowar,Drip,27,1.1823306,50,5.4,4,4.28,27170
2004,Bijapur,Alluvial,Jowar,Drip,27,0.0268261,54,5.4,1122,4.59,114744
2004,Bijapur,Alluvial,Jowar,Drip,27.2,3.847038,53,5.4,917,3.99,1402
